KBN,parent_id,marriage_number,relationship_number,adopted,adopted_day
"58","5","1","1","",""
"581","58","1","1","",""
"5811","581","1","1","",""
"58111","5811","1","1","",""
"581111","58111","1","1","",""
"5811111","581111","","1","",""
"5811112","581111","","1","",""
"5811113","581111","","1","",""
"581112","58111","0","1","",""
"5811121","581112","","1","",""
"58112","5811","1","1","",""
"581121","58112","1","1","",""
"5811211","581121","","1","",""
"5811212","581121","","1","",""
"581122","58112","1","1","",""
"5811221","581122","","1","",""
"58113","5811","2","1","",""
"581131","58113","0","2","",""
"5811311","581131","","1","",""
"581132","58113","1","2","",""
"5811321","581132","","1","",""
"5811322","581132","","1","",""
"58114","5811","1","1","",""
"581141","58114","1","1","",""
"5811411","581141","","1","",""
"581142","58114","1","1","",""
"5811421","581142","","1","",""
"5811422","581142","","1","",""
"582","58","","1","",""
"59","5","1","1","",""
"591","59","1","1","",""
"5911","591","1","1","",""
"59111","5911","1","1","",""
"591111","59111","","1","",""
"59112","5911","1","1","",""
"591121","59112","","1","",""
"591122","59112","","1","",""
"59113","5911","1","1","",""
"591131","59113","","1","",""
"591132","59113","","1","",""
"59114","5911","","1","",""
"5912","591","1","1","",""
"59121","5912","1","1","",""
"591211","59121","","1","",""
"591212","59121","1","1","",""
"5912121","591212","","1","",""
"5912122","591212","","1","",""
"591213","59121","1","1","",""
"591214","59121","","1","",""
"59122","5912","1","1","",""
"591221","59122","","1","",""
"591222","59122","","1","",""
"59123","5912","1","1","",""
"591231","59123","","1","",""
"591232","59123","","1","",""
"591233","59123","","1","",""
"592","59","1","1","",""
"5921","592","1","1","",""
"5922","592","1","1","",""
"59221","5922","1","1","",""
"592211","59221","","1","",""
"592212","59221","","1","",""
"59222","5922","1","1","",""
"592221","59222","1","1","",""
"592222","59222","","1","",""
"592223","59222","1","1","",""
"593","59","","1","",""
"594","59","1","1","",""
"5941","594","","1","",""
"5942","594","1","1","",""
"59421","5942","","1","",""
"5A","5","0","1","",""
"5B","5","2","1","",""
"5B1","5B","2","1","",""
"5B11","5B1","1","1","",""
"5B111","5B11","2","1","",""
"5B12","5B1","1","1","",""
"5B121","5B12","","1","",""
"5B122","5B12","","1","",""
"5B13","5B1","1","1","",""
"5B131","5B13","","1","",""
"5B1311","5B131","","1","",""
"5B2","5B","1","2","",""
"5B21","5B2","1","1","",""
"5B211","5B21","1","1","",""
"5B2111","5B211","0","1","A1","December 16, 1996"
"5B21111","5B2111","","1","",""
"5B2112","5B211","","1","",""
"5B212","5B21","1","1","",""
"5B2121","5B212","","1","",""
"5B2122","5B212","","1","",""
"5B2123","5B212","","1","",""
"5B22","5B2","2","1","",""
"5B23","5B2","2","1","",""
"5B231","5B23","1","2","",""
"5B2311","5B231","","1","",""
"5B2312","5B231","","1","",""
"5B232","5B23","","2","",""
"5B3","5B","1","2","",""
"5B31","5B3","1","1","",""
"5B311","5B31","","1","",""
"5B32","5B3","1","1","",""
"5B321","5B32","1","1","",""
"5B3211","5B321","","1","",""
"5B3212","5B321","","1","",""
"5B3213","5B321","","1","",""
"5B322","5B32","2","1","",""
"5B3221","5B322","","2","",""
"5B323","5B32","1","1","",""
"5B3231","5B323","","1","",""
"5B3232","5B323","","1","",""
"5B324","5B32","1","1","",""
"5B4","5B","3","2","",""
"5B41","5B4","2","1","",""
"5B411","5B41","1","1","",""
"5B412","5B41","1","2","",""
"5B4121","5B412","","1","",""
"5B4122","5B412","","1","",""
"5B4123","5B412","","1","",""
"5B413","5B41","1","2","",""
"5B4131","5B413","","1","",""
"5B414","5B41","","2","",""
"5B42","5B4","7","1","",""
"5B421","5B42","","1","",""
"5B422","5B42","3","1","",""
"5B4221","5B422","1","1","",""
"5B423","5B42","3","3","",""
"5B4231","5B423","","1","",""
"5B4232","5B423","","1","",""
"5B424","5B42","1","5","",""
"5B4241","5B424","","1","",""
"5B425","5B42","","5","",""
"5B5","5B","","2","",""
"5C","5","1","1","",""
"5C1","5C","2","1","",""
"5C11","5C1","","1","",""
"5C12","5C1","1","1","",""
"5C2","5C","1","1","",""
"5C21","5C2","1","1","",""
"5C211","5C21","1","1","",""
"5C2111","5C211","","1","",""
"5C2112","5C211","","1","",""
"5C212","5C21","1","1","",""
"5C2121","5C212","","1","",""
"5C22","5C2","1","1","",""
"5C221","5C22","1","1","",""
"5C222","5C22","1","1","",""
"5C2221","5C222","","1","",""
"5C3","5C","","1","",""
"5C4","5C","1","1","",""
"5C41","5C4","1","1","",""
"5C411","5C41","1","1","",""
"5C4111","5C411","","1","",""
"5C412","5C41","1","1","",""
"5C4121","5C412","","1","",""
"5C4122","5C412","","1","",""
"5C42","5C4","2","1","",""
"5C421","5C42","1","2","A1","in 1979"
"5C4211","5C421","","1","",""
"5C5","5C","1","1","",""
"5C51","5C5","2","1","",""
"5C511","5C51","1","1","B1",""
"5C5111","5C511","","1","",""
"5C5112","5C511","","1","",""
"5C512","5C51","1","1","",""
"5C5121","5C512","","1","",""
"5C5122","5C512","","1","",""
"5C52","5C5","1","1","",""
"5C521","5C52","","1","",""
"5C522","5C52","1","1","",""
"5C5221","5C522","","1","",""
"5C5222","5C522","","1","",""
"5C5223","5C522","","1","",""
"5C523","5C52","1","1","",""
"5C5231","5C523","","1","",""
"5C5232","5C523","","1","",""
"5C53","5C5","1","1","",""
"5C531","5C53","","1","",""
"5C532","5C53","","1","",""
"5D","5","1","1","",""
"5D1","5D","1","1","",""
"5D11","5D1","1","1","",""
"5D111","5D11","","1","",""
"5D112","5D11","1","1","",""
"5D1121","5D112","","1","",""
"5D1122","5D112","","1","",""
"5D113","5D11","1","1","",""
"5D1131","5D113","","1","",""
"5D1132","5D113","","1","",""
"5D12","5D1","2","1","",""
"5D121","5D12","1","1","",""
"5D1211","5D121","","1","",""
"5D1212","5D121","","1","",""
"5D122","5D12","2","1","",""
"5D1221","5D122","","1","",""
"5D1222","5D122","","1","",""
"5D13","5D1","1","1","",""
"5D131","5D13","1","1","",""
"5D132","5D13","","1","",""
"5D14","5D1","","1","",""
"5D15","5D1","1","1","",""
"5D151","5D15","","1","",""
"5D152","5D15","1","1","",""
"5D153","5D15","2","1","",""
"5D1531","5D153","","1","",""
"5D1532","5D153","","2","",""
"5D1533","5D153","","2","",""
"5D2","5D","1","1","",""
"5D21","5D2","2","1","",""
"5D211","5D21","1","1","C2",""
"5D2111","5D211","1","1","",""
"5D21111","5D2111","","1","",""
"5D2112","5D211","1","1","",""
"5D21121","5D2112","","1","",""
"5D21122","5D2112","","1","",""
"5D212","5D21","2","1","C2",""
"5D2121","5D212","","1","",""
"5D213","5D21","1","1","C2",""
"5D2131","5D213","","1","",""
"5D22","5D2","1","1","",""
"5D221","5D22","1","1","",""
"5D3","5D","1","1","",""
"5D31","5D3","1","1","",""
"5D311","5D31","","1","",""
"5D312","5D31","1","1","",""
"5D3121","5D312","","1","",""
"5D3122","5D312","","1","",""
"5D313","5D31","1","1","",""
"5D3131","5D313","","1","",""
"5D3132","5D313","","1","",""
"5D3133","5D313","","1","",""
"5D32","5D3","1","1","",""
"5D321","5D32","2","1","",""
"5D3211","5D321","1","1","",""
"5D32111","5D3211","","1","",""
"5D3212","5D321","1","1","",""
"5D4","5D","1","1","",""
"5D41","5D4","1","1","",""
"5D411","5D41","1","1","",""
"5D412","5D41","1","1","",""
"5D4121","5D412","1","1","",""
"5D4122","5D412","","1","",""
"5D413","5D41","","1","",""
"5D5","5D","1","1","",""
"5D51","5D5","1","1","",""
"5D511","5D51","1","1","",""
"5D512","5D51","1","1","",""
"5D5121","5D512","","1","",""
"5D5122","5D512","","1","",""
"5D513","5D51","1","1","",""
"5D5131","5D513","","1","",""
"5D514","5D51","1","1","",""
"5D5141","5D514","","1","",""
"5D5142","5D514","","1","",""
"5D5143","5D514","","1","",""
"5D52","5D5","2","1","",""
"5D521","5D52","1","1","",""
"5D5211","5D521","","1","",""
"5D5212","5D521","","1","",""
"5D5213","5D521","","1","",""
"5D5214","5D521","","1","",""
"5D522","5D52","1","2","B2",""
"5D5221","5D522","","1","",""
"5D5222","5D522","","1","",""
"5D5223","5D522","","1","",""
"5D523","5D52","1","2","B",""
"5D5231","5D523","","1","",""
"5D6","5D","2","1","",""
"5D7","5D","1","1","",""
"5D71","5D7","4","1","",""
"5D711","5D71","1","1","B",""
"5D7111","5D711","","1","",""
"5D7112","5D711","","1","",""
"5D7113","5D711","","1","",""
"5D72","5D7","1","1","",""
"5D721","5D72","1","1","",""
"5D7211","5D721","","1","",""
"5D7212","5D721","","1","",""
"5D722","5D72","1","1","",""
"5D7221","5D722","","1","",""
"5D73","5D7","2","1","",""
"5D731","5D73","1","1","",""
"5D7311","5D731","","1","",""
"5D7312","5D731","","1","",""
"5D7313","5D731","","1","",""
"5D732","5D73","1","1","",""
"5D7321","5D732","","1","",""
"5D7322","5D732","","1","",""
"5D8","5D","1","1","",""
"5D81","5D8","1","1","",""
"5D811","5D81","1","1","",""
"5D8111","5D811","","1","",""
"5D8112","5D811","","1","",""
"5D812","5D81","1","1","",""
"5D8121","5D812","","1","",""
"5D8122","5D812","","1","",""
"5D82","5D8","2","1","",""
"5D83","5D8","1","1","",""
"5D831","5D83","1","1","",""
"5D8311","5D831","","1","",""
"5D832","5D83","1","1","",""
"5D8321","5D832","","1","",""
"5D8322","5D832","","1","",""
"5D84","5D8","2","1","",""
"5D841","5D84","1","1","",""
"5D842","5D84","","1","",""
"5D9","5D","1","1","",""
"5D91","5D9","1","1","",""
"5D911","5D91","","1","",""
"5D92","5D9","1","1","",""
"5E","5","","1","",""
"6","","","2","",""
"7","","1","2","",""
"71","7","1","1","",""
"711","71","1","1","",""
"7111","711","0","1","",""
"712","71","0","1","",""
"713","71","1","1","",""
"7131","713","0","1","",""
"714","71","1","1","",""
"72","7","0","1","",""
"73","7","1","1","",""
"731","73","1","1","",""
"7311","731","2","1","",""
"73111","7311","1","1","",""
"731111","73111","1","1","",""
"731112","73111","1","1","",""
"7311121","731112","","1","",""
"7312","731","1","1","",""
"73121","7312","","1","",""
"73122","7312","1","1","",""
"731221","73122","2","1","",""
"7312211","731221","","1","",""
"7312212","731221","","1","",""
"7312213","731221","","2","",""
"73123","7312","1","1","",""
"731231","73123","","1","",""
"7313","731","2","1","",""
"73131","7313","1","1","",""
"731311","73131","1","1","",""
"7313111","731311","","1","",""
"731312","73131","","1","",""
"731313","73131","2","1","",""
"7313131","731313","","1","",""
"7313132","731313","","2","",""
"7313133","731313","","2","",""
"73132","7313","1","1","",""
"731321","73132","2","1","",""
"7313211","731321","","2","",""
"731322","73132","1","1","",""
"7313221","731322","","1","",""
"7313222","731322","","1","",""
"7313223","731322","","1","",""
"73133","7313","1","1","",""
"731331","73133","","1","",""
"731332","73133","1","1","",""
"7313321","731332","","1","",""
"7313322","731332","","1","",""
"7314","731","1","1","",""
"73141","7314","2","1","",""
"731411","73141","2","1","",""
"7314111","731411","","1","",""
"7314112","731411","","2","",""
"731412","73141","","1","A1","in 1982"
"73142","7314","","1","",""
"732","73","1","1","",""
"7321","732","1","1","",""
"73211","7321","2","1","",""
"732111","73211","","2","",""
"732112","73211","","2","",""
"73212","7321","1","1","",""
"73213","7321","1","1","",""
"732131","73213","","1","",""
"732132","73213","","1","",""
"7322","732","2","1","",""
"73221","7322","1","1","",""
"732211","73221","1","1","",""
"7322111","732211","","1","",""
"732212","73221","1","1","",""
"7322121","732212","","1","",""
"7322122","732212","","1","",""
"73222","7322","1","1","",""
"732221","73222","","1","",""
"732222","73222","1","1","",""
"7322221","732222","","1","",""
"7322222","732222","","1","",""
"74","7","1","1","",""
"741","74","1","1","",""
"75","7","1","1","",""
"751","75","1","1","",""
"7511","751","1","1","",""
"75111","7511","","1","",""
"75112","7511","2","1","",""
"751121","75112","","1","",""
"751122","75112","","1","",""
"75113","7511","1","1","",""
"751131","75113","1","1","",""
"7511311","751131","","1","",""
"7511312","751131","","1","",""
"751132","75113","1","1","",""
"7511321","751132","","1","",""
"7511322","751132","","1","",""
"751133","75113","","1","",""
"751134","75113","1","1","",""
"7511341","751134","","1","",""
"7511342","751134","","1","",""
"75114","7511","1","1","",""
"751141","75114","1","1","",""
"7511411","751141","","1","",""
"751142","75114","","1","",""
"7512","751","3","1","",""
"75121","7512","1","1","",""
"751211","75121","1","1","",""
"7512111","751211","","1","",""
"7512112","751211","","1","",""
"7512113","751211","","1","",""
"751212","75121","1","1","",""
"7512121","751212","","1","",""
"7512122","751212","","1","",""
"7512123","751212","","1","",""
"7512124","751212","","1","",""
"7512125","751212","","1","",""
"75122","7512","2","2","",""
"751221","75122","","1","",""
"75123","7512","1","2","",""
"751231","75123","","1","",""
"7513","751","2","1","",""
"75131","7513","1","1","",""
"751311","75131","2","1","",""
"7513111","751311","","1","",""
"7513112","751311","","1","",""
"7513113","751311","","1","",""
"751312","75131","1","1","",""
"7513121","751312","","1","",""
"75132","7513","3","1","",""
"751321","75132","1","1","",""
"7513211","751321","","1","",""
"7513212","751321","","2","",""
"75133","7513","1","1","",""
"751331","75133","1","1","",""
"7513311","751331","","1","",""
"7513312","751331","","1","",""
"7513313","751331","","1","",""
"7513314","751331","","1","",""
"7513315","751331","","1","",""
"751332","75133","1","1","",""
"7513321","751332","","1","",""
"7513322","751332","","1","",""
"7513323","751332","","1","",""
"751333","75133","","1","",""
"751334","75133","0","1","",""
"7513341","751334","","1","",""
"7513342","751334","","1","",""
"7513343","751334","","1","",""
"7514","751","1","1","",""
"75141","7514","2","1","",""
"751411","75141","","1","",""
"751412","75141","","1","",""
"751413","75141","","2","",""
"751414","75141","","2","",""
"75142","7514","1","1","",""
"751421","75142","","1","",""
"75143","7514","1","1","",""
"751431","75143","","1","",""
"751432","75143","","1","",""
"7515","751","0","1","",""
"752","75","2","1","",""
"7521","752","","1","",""
"753","75","1","1","",""
"7531","753","2","1","",""
"75311","7531","2","1","",""
"753111","75311","","1","",""
"753112","75311","","2","",""
"753113","75311","","2","",""
"75312","7531","1","2","",""
"75313","7531","","2","",""
"7532","753","2","1","",""
"75321","7532","1","1","",""
"753211","75321","","1","",""
"753212","75321","","1","",""
"753213","75321","1","1","",""
"75322","7532","1","1","",""
"7533","753","","1","",""
"76","7","1","1","",""
"761","76","1","1","",""
"77","7","1","1","",""
"771","77","2","1","",""
"7711","771","","1","",""
"772","77","","1","",""
"773","77","","1","",""
"774","77","","1","",""
"78","7","","1","",""
"79","7","1","1","",""
"8","","1","2","",""
"81","8","1","1","",""
"811","81","2","1","",""
"8111","811","1","1","",""
"81111","8111","","1","",""
"8112","811","1","1","",""
"81121","8112","","1","",""
"81122","8112","2","1","",""
"811221","81122","","1","",""
"811222","81122","","1","",""
"811223","81122","1","2","",""
"8112231","811223","","1","",""
"8112232","811223","","1","",""
"811224","81122","1","2","",""
"8112241","811224","","1","",""
"8112242","811224","","1","",""
"81123","8112","1","1","",""
"811231","81123","1","1","",""
"8112311","811231","","1","",""
"8112312","811231","","1","",""
"8112313","811231","","1","",""
"811232","81123","1","1","",""
"8112321","811232","","1","",""
"8113","811","1","2","",""
"81131","8113","1","1","",""
"811311","81131","2","1","",""
"8113111","811311","","1","",""
"8113112","811311","","1","",""
"811312","81131","1","2","",""
"8113121","811312","","1","",""
"8113122","811312","","1","",""
"811313","81131","1","1","",""
"811314","81131","1","1","",""
"8113141","811314","","1","",""
"8113142","811314","","1","",""
"8113143","811314","","1","",""
"8113144","811314","","1","",""
"81132","8113","1","1","",""
"811321","81132","2","1","",""
"8113211","811321","","1","",""
"8113212","811321","","1","",""
"8113213","811321","","1","",""
"8113214","811321","","1","",""
"811322","81132","1","1","",""
"8113221","811322","","1","",""
"8113222","811322","","1","",""
"8113223","811322","","1","",""
"81133","8113","1","1","",""
"811331","81133","1","1","",""
"8113311","811331","","1","",""
"811332","81133","1","1","",""
"81134","8113","1","1","",""
"811341","81134","0","1","",""
"8113411","811341","","1","",""
"8113412","811341","","1","",""
"811342","81134","","1","",""
"812","81","2","1","",""
"8121","812","1","1","",""
"81211","8121","1","1","",""
"812111","81211","1","1","",""
"812112","81211","1","1","",""
"81212","8121","1","1","",""
"812121","81212","1","1","",""
"812122","81212","1","1","",""
"812123","81212","1","1","",""
"812124","81212","1","1","",""
"812125","81212","0","1","",""
"812126","81212","","1","",""
"81213","8121","1","1","",""
"812131","81213","1","1","",""
"8121311","812131","1","1","C1",""
"8121312","812131","0","1","C1",""
"81213121","8121312","","1","",""
"81213122","8121312","","1","",""
"8121313","812131","1","2","",""
"81213131","8121313","","1","",""
"812132","81213","2","1","",""
"8121321","812132","1","1","",""
"81213211","8121321","","1","",""
"81213212","8121321","","1","",""
"81213213","8121321","","2","",""
"8121322","812132","1","1","",""
"81213221","8121322","","1","",""
"81213222","8121322","","1","",""
"81214","8121","0","","",""
"81215","8121","1","1","",""
"812151","81215","1","1","",""
"812152","81215","1","1","",""
"81216","8121","1","1","",""
"812161","81216","1","1","",""
"812162","81216","1","1","",""
"812163","81216","1","1","",""
"8121631","812163","","1","",""
"8121632","812163","","1","",""
"8121633","812163","","1","",""
"81217","8121","1","1","",""
"812171","81217","1","1","",""
"8121711","812171","1","1","",""
"8121712","812171","","1","",""
"81218","8121","1","1","",""
"812181","81218","0","1","",""
"812182","81218","1","1","",""
"8121821","812182","","1","",""
"8121822","812182","","1","",""
"812183","81218","1","1","",""
"8121831","812183","","1","",""
"8121832","812183","","2","",""
"81219","8121","3","1","",""
"812191","81219","","1","B2",""
"812192","81219","","1","",""
"8122","812","3","2","A1",""
"81221","8122","","1","",""
"81222","8122","1","1","",""
"81223","8122","","1","",""
"81224","8122","2","1","",""
"812241","81224","","","",""
"812242","81224","","1","",""
"812243","81224","","1","",""
"812244","81224","","1","",""
"81225","8122","","1","",""
"813","81","2","1","",""
"8131","813","2","1","",""
"81311","8131","2","1","",""
"813111","81311","","1","",""
"813112","81311","","1","",""
"81312","8131","","1","",""
"81313","8131","","1","",""
"81314","8131","","1","",""
"81315","8131","","1","",""
"8132","813","1","1","",""
"81321","8132","","1","B1",""
"81322","8132","","1","",""
"8133","813","1","1","",""
"81331","8133","2","1","",""
"813311","81331","","1","",""
"81332","8133","2","1","",""
"813321","81332","1","2","C2","in 1981 or 1982"
"8133211","813321","","1","",""
"8134","813","1","1","",""
"81341","8134","1","1","A1",""
"813411","81341","","1","",""
"813412","81341","1","1","",""
"8134121","813412","","1","",""
"8134122","813412","","1","",""
"813413","81341","2","","",""
"8134131","813413","","1","",""
"8134132","813413","","1","",""
"8134133","813413","","3","",""
"8134134","813413","","4","",""
"8135","813","1","1","",""
"81351","8135","","1","",""
"81352","8135","","1","",""
"81353","8135","","1","",""
"8136","813","0","1","",""
"814","81","2","1","",""
"8141","814","1","1","",""
"81411","8141","1","1","",""
"814111","81411","1","1","",""
"8141111","814111","","1","",""
"8141112","814111","","1","",""
"8141113","814111","","1","",""
"8141114","814111","","1","",""
"814112","81411","1","1","",""
"8141121","814112","","1","",""
"8141122","814112","","1","",""
"814113","81411","2","1","",""
"8141131","814113","1","1","",""
"8141132","814113","","2","",""
"8141133","814113","","2","",""
"81412","8141","2","1","",""
"814121","81412","1","1","",""
"814122","81412","1","1","",""
"8141221","814122","","1","",""
"81413","8141","1","1","",""
"814131","81413","","1","",""
"814132","81413","","1","",""
"81414","8141","1","1","",""
"814141","81414","1","1","",""
"8141411","814141","","1","",""
"8141412","814141","","1","",""
"814142","81414","1","1","",""
"8141421","814142","","1","",""
"8141422","814142","","1","",""
"8141423","814142","","1","",""
"8142","814","2","1","",""
"81421","8142","1","1","",""
"814211","81421","1","1","",""
"8142111","814211","","1","",""
"8142112","814211","","1","",""
"8142113","814211","","1","",""
"8142114","814211","","1","",""
"8142115","814211","","1","",""
"814212","81421","1","1","",""
"814213","81421","","1","",""
"81422","8142","1","1","",""
"814221","81422","1","1","",""
"8142211","814221","","1","",""
"8142212","814221","","1","",""
"814222","81422","","1","",""
"8142221","814222","","1","",""
"8142222","814222","","1","",""
"814223","81422","","1","",""
"81423","8142","1","1","A1","November 18, 1962"
"814231","81423","1","1","",""
"8142311","814231","","1","",""
"8142312","814231","","2","",""
"8142313","814231","","2","",""
"8142314","814231","","2","",""
"814232","81423","1","1","",""
"8142321","814232","","1","",""
"8142322","814232","","1","",""
"8142323","814232","","1","",""
"814233","81423","1","1","",""
"8142331","814233","","1","",""
"8142332","814233","","1","",""
"8142333","814233","","1","",""
"8143","814","1","1","",""
"81431","8143","","1","B1",""
"814311","81431","2","1","",""
"8143111","814311","1","1","",""
"8143112","814311","","2","",""
"8143113","814311","","2","",""
"814312","81431","1","1","",""
"8143121","814312","","1","",""
"81432","8143","2","1","B1",""
"814321","81432","","1","",""
"8143211","814321","","1","",""
"8143212","814321","","2","",""
"8143213","814321","","2","",""
"814322","81432","1","1","",""
"8143221","814322","","1","",""
"8143222","814322","0","1","",""
"81432221","8143222","","1","",""
"814323","81432","","1","",""
"8143231","814323","","1","",""
"81433","8143","2","1","",""
"814331","81433","1","1","B",""
"8143311","814331","","1","",""
"8143312","814331","","1","",""
"81434","8143","1","1",""," "
"814341","81434","0","1","",""
"8143411","814341","","1","",""
"814342","81434","","1","",""
"8144","814","1","1","",""
"81441","8144","","1","",""
"814411","81441","","1","",""
"81442","8144","1","1","",""
"814421","81442","","1","",""
"81443","8144","1","1","",""
"8145","814","2","1","",""
"81451","8145","","1","",""
"81452","8145","1","2","",""
"814521","81452","","1","",""
"814522","81452","","1","",""
"814523","81452","","1","",""
"814524","81452","","2","",""
"814525","81452","","2","",""
"814526","81452","","2","",""
"81453","8145","3","2","",""
"814531","81453","","1","",""
"814532","81453","","1","",""
"814533","81453","","2","",""
"8146","814","1","1","",""
"81461","8146","1","1","",""
"814611","81461","","1","",""
"814612","81461","","1","",""
"81462","8146","1","1","",""
"814621","81462","","1","",""
"814622","81462","","1","",""
"814623","81462","","1","",""
"815","81","","1","",""
"82","8","1","1","",""
"821","82","1","1","",""
"8211","821","0","1","",""
"822","82","1","1","",""
"8221","822","1","1","",""
"82211","8221","1","1","",""
"822111","82211","1","1","",""
"8221111","822111","","1","",""
"8221112","822111","","1","",""
"822112","82211","1","1","",""
"8221121","822112","","1","",""
"8221122","822112","","1","",""
"8222","822","","1","",""
"8223","822","","1","",""
"823","82","1","1","",""
"8231","823","","1","",""
"824","82","1","1","",""
"825","82","0","1","",""
"826","82","1","1","",""
"8261","826","2","1","",""
"82611","8261","2","1","",""
"826111","82611","","1","",""
"826112","82611","","1","",""
"82612","8261","3","1","",""
"8262","826","4","1","",""
"82621","8262","3","1","",""
"826211","82621","","3","",""
"826212","82621","","3","",""
"827","82","1","1","",""
"8271","827","1","1","",""
"82711","8271","1","1","",""
"82712","8271","1","1","",""
"827121","82712","","1","",""
"827122","82712","","1","",""
"827123","82712","","1","",""
"827124","82712","","1","",""
"8272","827","1","1","",""
"82721","8272","3","1","",""
"827211","82721","1","1","",""
"8272111","827211","","1","",""
"8272112","827211","","1","",""
"827212","82721","1","2","",""
"82722","8272","1","1","",""
"827221","82722","1","1","",""
"8272211","827221","","1","",""
"8272212","827221","","1","",""
"827222","82722","1","1","",""
"83","8","1","1","",""
"831","83","1","1","",""
"8311","831","1","1","",""
"83111","8311","1","1","",""
"831111","83111","1","1","",""
"8311111","831111","","1","",""
"8311112","831111","","1","",""
"831112","83111","1","1","",""
"8311121","831112","","1","",""
"8311122","831112","","1","",""
"83112","8311","1","1","",""
"831121","83112","","1","",""
"831122","83112","","1","",""
"832","83","1","1","",""
"833","83","1","1","",""
"8331","833","1","1","",""
"83311","8331","","1","",""
"83312","8331","1","1","",""
"833121","83312","1","1","",""
"8331211","833121","","1","",""
"8331212","833121","","1","",""
"8331213","833121","","1","",""
"833122","83312","1","1","",""
"8331221","833122","","1","",""
"8331222","833122","","1","",""
"83313","8331","1","1","",""
"833131","83313","1","1","",""
"833132","83313","","1","",""
"833133","83313","1","1","",""
"8331331","833133","","1","",""
"833134","83313","","1","",""
"8332","833","1","1","",""
"83321","8332","","1","",""
"83322","8332","3","1","",""
"833221","83322","1","1","",""
"8332211","833221","","1","",""
"8332212","833221","","1","",""
"8332213","833221","","1","",""
"833222","83322","1","1","",""
"8332221","833222","","1","",""
"8332222","833222","","1","",""
"833223","83322","0","1","",""
"8332231","833223","","1","",""
"833224","83322","1","2","B2","September 20, 1994"
"8332241","833224","","1","",""
"8332242","833224","","1","",""
"833225","83322","1","2","B2","September 20, 1994"
"8332251","833225","","1","",""
"8332252","833225","","1","",""
"8332253","833225","","1","",""
"8332254","833225","","1","",""
"83323","8332","1","1","",""
"833231","83323","1","1","",""
"8332311","833231","","1","",""
"833232","83323","","1","",""
"833233","83323","1","1","",""
"833234","83323","","1","",""
"833235","83323","","1","",""
"833236","833236","","1","",""
"834","83","1","1","",""
"8341","834","1","1","",""
"83411","8341","1","1","",""
"834111","83411","","1","",""
"834112","83411","","1","",""
"835","83","1","1","",""
"8351","835","2","1","",""
"83511","8351","2","1","",""
"835111","83511","","1","C",""
"835112","83511","","2","",""
"835113","83511","","2","",""
"83512","8351","1","1","",""
"835121","83512","","1","",""
"9","","1","2","",""
"91","9","1","1","",""
"911","91","2","1","",""
"912","91","1","1","",""
"9121","912","1","1","A1","At 18 months of age February 1933"
"91211","9121","1","1","",""
"912111","91211","1","1","",""
"9121111","912111","","1","",""
"9121112","912111","","1","",""
"9121113","912111","","1","",""
"912112","91211","1","1","",""
"9121121","912112","","1","",""
"9121122","912112","","1","",""
"9121123","912112","","1","",""
"9121124","912112","","1","",""
"91212","9121","3","1","",""
"912121","91212","1","1","",""
"9121211","912121","","1","",""
"9121212","912121","","2","",""
"912122","91212","1","1","",""
"9121221","912122","","1","",""
"9121222","912122","","1","",""
"9121223","912122","","1","",""
"91213","9121","1","1","",""
"912131","91213","","1","",""
"912132","91213","","1","",""
"913","91","","1","",""
"914","91","2","1","",""
"9141","914","4","1","",""
"91411","9141","","1","",""
"92","9","1","1","",""
"921","92","1","1","",""
"922","92","","1","",""
"923","92","1","1","",""
"9231","923","1","1","",""
"92311","9231","1","1","",""
"923111","92311","","1","",""
"92312","9231","1","1","",""
"923121","92312","","1","",""
"923122","92312","","1","",""
"92313","9231","2","1","",""
"923131","92313","","2","",""
"923132","92313","","2","",""
"923133","92313","","2","",""
"93","9","1","1","",""
"931","93","1","1","",""
"932","93","1","1","",""
"9321","932","1","1","",""
"93211","9321","1","1","B",""
"932111","93211","","1","",""
"932112","93211","","1","",""
"93212","9321","1","1","",""
"932121","93212","","1","",""
"932122","93212","","1","",""
"932123","93212","","1","",""
"93213","9321","1","1","",""
"932131","93213","","1","",""
"932132","93213","","1","",""
"93214","9321","1","1","",""
"9322","932","","1","",""
"9323","932","1","1","",""
"93231","9323","1","1","",""
"932311","93231","","2","",""
"933","93","1","1","",""
"9331","933","1","1","",""
"93311","9331","3","1","",""
"933111","93311","","1","",""
"93312","9331","1","1","",""
"933121","93312","1","1","",""
"933122","93312","","1","",""
"9332","933","2","1","",""
"93321","9332","2","1","",""
"933211","93321","1","1","",""
"9332111","933211","","1","",""
"9332112","933211","","1","",""
"933212","93321","","2","",""
"933213","93321","1","2","",""
"9332131","933213","","1","",""
"9332132","933213","","1","",""
"93322","9332","1","1","",""
"933221","93322","","1","",""
"933222","93322","","1","",""
"933223","93322","","1","",""
"93323","9332","1","2","",""
"933231","93323","","1","",""
"93324","9332","","2","",""
"9333","933","1","1","",""
"93331","9333","1","1","",""
"933311","93331","1","1","",""
"9333111","933311","","1","",""
"9333112","933311","","1","",""
"9333113","933311","","1","",""
"9333114","933311","","1","",""
"933312","93331","","1","",""
"93332","9333","1","1","",""
"933321","93332","","1","",""
"934","93","2","1","",""
"9341","934","1","1","",""
"93411","9341","1","1","",""
"934111","93411","","1","",""
"934112","93411","","1","",""
"9342","934","1","1","",""
